,LOCATION_CODE,CAMERA_TYPE,LOCATION_DETAILS,SCHOOL_ZONE_IND,SPEED_IND,RED_LIGHT_CAMERA_IND
3364,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3365,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3366,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3368,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3369,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3370,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3371,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3373,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3375,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3378,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3379,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3380,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3381,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3382,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3383,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3385,22901.0,Mobile Digital Speed Camera,MOWBRAY ROAD LANE COVE NORTH WESTBOUND,,Y,
3386,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3387,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3388,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3390,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3391,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3392,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3393,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3394,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3395,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3396,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3397,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3398,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3400,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3403,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3406,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3407,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3408,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3409,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3410,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3413,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3414,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3415,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3417,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3418,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3419,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3421,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3423,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3424,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3425,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3427,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3428,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3430,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3431,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3432,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3433,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3434,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3436,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3437,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3438,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3439,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3441,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3442,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3445,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3446,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3447,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3449,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3450,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3451,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3452,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3453,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3455,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3456,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3457,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3458,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3459,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3460,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3463,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3464,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3465,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3466,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3467,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3468,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3469,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3470,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3471,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3472,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3473,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3474,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3475,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3476,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3477,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3478,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3480,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3481,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3482,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3484,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3485,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3486,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3487,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3488,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3489,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3490,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3491,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3492,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3493,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3495,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3496,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3497,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3498,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3500,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3501,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3502,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3504,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3506,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3508,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3509,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3510,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3511,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3512,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3513,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3514,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3515,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3516,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3517,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3518,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3519,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3520,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3521,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3522,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3526,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3527,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3528,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3529,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3530,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3531,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3532,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3533,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3534,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3535,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3536,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3537,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3538,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3539,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3540,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3543,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3546,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3548,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3550,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3551,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3553,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3554,22900.0,Mobile Digital Speed Camera,MOWBRAY ROAD LANE COVE NORTH EASTBOUND,,Y,
3555,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3556,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3557,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3558,22900.0,Mobile Digital Speed Camera,MOWBRAY ROAD LANE COVE NORTH EASTBOUND,,Y,
3560,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3561,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3562,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3563,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3564,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3565,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3567,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3568,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3569,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3570,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3572,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3573,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3574,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3575,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3576,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3577,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3580,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3581,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3582,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3583,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3584,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3586,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3587,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3588,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3589,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3590,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3592,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3593,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3594,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3595,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3596,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3598,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3599,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3600,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3602,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3603,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3604,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3605,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3606,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3607,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3608,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3610,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3611,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3612,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3613,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3614,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3616,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3617,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3618,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3619,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3620,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3621,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3623,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3624,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3625,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3626,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3627,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3628,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3629,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3630,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3631,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3632,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3633,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3634,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3635,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3636,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3637,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3638,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,Y,Y,
3639,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3640,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3641,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3642,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3643,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3644,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3645,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3647,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3648,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3649,9656.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE WEST WESTBOUND,,Y,
3650,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,,Y,
3651,22901.0,Mobile Digital Speed Camera,MOWBRAY ROAD LANE COVE NORTH WESTBOUND,,Y,
3653,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3655,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3656,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3657,22880.0,Mobile Digital Speed Camera,LANE COVE ROAD NORTH RYDE SOUTHBOUND,,Y,
3658,9550.0,Fixed Digital Speed Camera,CENTENNIAL AVENUE LANE COVE SOUTHBOUND,,Y,
3659,7297.0,Red Light / Speed Camera,EPPING ROAD LANE COVE WESTBOUND,,Y,
3660,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
3661,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3662,7254.0,Red Light / Speed Camera,LANE COVE ROAD (SOUTHBOUND) NORTH RYDE SOUTHBOUND,,Y,
3663,7270.0,Red Light / Speed Camera,LANE COVE ROAD (NORTHBOUND) NORTH RYDE NORTHBOUND,Y,Y,
3664,9655.0,Fixed Digital Speed Camera,LANE COVE TUNNEL LANE COVE EASTBOUND,,Y,
